"日期","初次评价","追评时间","追评内容","卖家解释","套餐类别","店铺名称","商品标题","商品链接","商品ID","描述评分","评价标签","人气","月销量"
"2017.10.08","不错不错",,,,"颜色分类：白色鞋码：40","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2016.09.08","有那么一点点小瑕疵 不过不影响",,,,"颜色分类：白色鞋码：35","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.01.04","不错，平时穿38，买了38.5码，舒服，喜欢，放心买                                                                               ",,,,"颜色分类：白色鞋码：38.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.07.04","喜欢  漂亮  超级白","收货当天追加：","好看好看",,"颜色分类：白色鞋码：37","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.06.16","拍大了一码……想死",,,,"颜色分类：白色鞋码：37","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2016.10.11","好看死了，也没磨脚，Vans的鞋偏大一点点，就是要选择比平时穿的码数小一点的呢～",,,,"颜色分类：白色鞋码：36.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2016.08.28","宝贝真是太漂亮了  并且没有瑕疵  快递也很快  值得拥有",,,,"颜色分类：白色鞋码：36.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.06.22","挺合穿的，不知道是不是正品，希望是吧hhh",,,,"颜色分类：白色鞋码：38","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.03.12","鞋子不错啊 第一次买万斯这 正品的吧                                                          ",,,,"颜色分类：白色鞋码：41","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.06.21","物流非常快 鞋子确实如推荐 稍大半码 vans的鞋都是这样 很喜欢 很好的卖家                                     ",,,,"颜色分类：白色鞋码：38.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.03.09","我超级爱VANS的鞋，很好，是正品，鞋子也没有异味，发货速度也是杠杠的，大爱大爱                                                          ",,,,"颜色分类：白色鞋码：36.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.06.21","送货速度很快，满意",,,,"颜色分类：白色鞋码：38.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.02.22","物流快 还可以",,,,"颜色分类：白色鞋码：35","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.06.01","很好很喜欢",,,,"颜色分类：白色鞋码：38","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.02.17","鞋号是奥店铺所说大半码本以为会小，结果收到试穿正合适，物流算快，鞋子有点小插曲，总体来说很不错啦，正品！客服态度可好，nice！                                     ",,,,"颜色分类：白色鞋码：36.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.05.25","鞋子非常好 既轻便又漂亮                                     ",,,,"颜色分类：白色鞋码：36.5","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
"2017.06.20","好看",,,,"颜色分类：白色鞋码：36","仕稼运动专营店","VANS经典款男鞋女鞋低帮白色帆布鞋 VN-0EE3W00百搭透气单鞋范斯","https://detail.tmall.com/item.htm?id=533806503532&skuId=3185001908774&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","533806503532","4.6",,"3977","53"
,,,,,,"SneakerCenter运动专营店","Vans范斯 Slip-On 47 DX 安纳海姆男女运动休闲滑板鞋VN0A3MVARJO","https://detail.tmall.com/item.htm?id=569273416209&skuId=3654179836036&areaId=110100&user_id=2648962620&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","569273416209","0",,"28","4"
"06.03","第二次在这家店买style36了   很不错                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：43","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"06.03","鞋子穿着很舒服 就是掉颜色比较严重。鞋子很骚哦?",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：40","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"05.23","码数很正，质量很不错！                                                          ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：41","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"05.11","很快很好看，可惜买号买错了",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：43","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.02","此用户没有填写评论!","收货57天后追加：","穿了一段时间了感觉大小合适，没有出现磨脚的情况 客服很负责",,"颜色分类：VN0A3DZ3T1D/红色鞋码：36.5","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.02","酷 逛了好几家没有码 感觉捡到了大便宜 就是有丢丢掉色 不过也无所谓好看就行了                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：38","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.30","好看真好看，在专柜试了这款要595，这家店跟专柜一样质量，价格要优惠好多，真是赚到了，我是vans的铁粉以后有需要会再来                                                                               ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：37","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.07","鞋子有点掉色，鞋带染红了，不过不影响美观，我还是很喜欢它                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：38","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"05.11","物流很快，服务态度很好，穿起来很舒服好看，超喜范斯                                                          ","收货6天后追加：","鞋子褪色太严重了，袜子鞋带都染色了，穿鞋后一不注意摸下脸都会红。客服说穿浅色袜子，结果也染色严重，袜子没法穿了。后面又说穿一段时间会好点，我想我这鞋子能穿多久，后面鞋子还有那么光鲜亮丽吗。有强迫症的慎重下手，反正我是受不了。",,"颜色分类：VN0A3DZ3T1D/红色鞋码：40","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.22","孩子喜欢",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：43","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.07","鞋子很酷很喜欢 穿起来也很舒服 也比别家优惠很多 以后也会多多关注 有新款vans一定会来光顾的哦                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：36","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.01","忽略校裤 这个物流快的我有点害怕昨天下午买的第二天下午就到666很喜欢 信这家店正品 客服说的就信 改天心情好追评                                                                                                    ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：37","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.10","儿子很喜欢，不错！特地穿了两天来评价！                                     ",,,"蟹蟹 亲的支持哦， 祝您每天都开开心心，快快乐乐","颜色分类：VN0A3DZ3T1D/红色鞋码：43","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.30","还是不错的啦 但是能买大的就别买小的 经验之谈                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：36.5","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.29","鞋子很酷很喜欢                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：42.5","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.10","可以的，大爱vans，帅的嘛                                     ",,,"九年老店，专注VANS，您的评价是对我们服务的肯定","颜色分类：VN0A3DZ3T1D/红色鞋码：40.5","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.08","已验正品，喜欢～既活泼又秀气！",,,"九年老店，专注VANS，您的评价是对我们服务的肯定","颜色分类：VN0A3DZ3T1D/红色鞋码：36.5","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.09","鞋子不错",,,"九年老店，专注VANS，您的评价是对我们服务的肯定","颜色分类：VN0A3DZ3T1D/红色鞋码：36","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.12","心心念念终于买到这双鞋，超级喜欢超级好看。                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：35","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.26","...这质量                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：42.5","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.21","鞋子上脚很好看 我和女朋友都非常喜欢",,,"亲您好，您的满意是我们无上的追求，您的肯定是对我们努力的褒奖，我们不敢奢求太多，只求您在收到我们宝贝时那一抹满意的笑容！","颜色分类：VN0A3DZ3T1D/红色鞋码：41","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.12","正品！！多多更新！！期待上新","收货当天追加：","五星好评！！鞋子很好看(●?●)?",,"颜色分类：VN0A3DZ3T1D/红色鞋码：36","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.06","相当好看，但是因为没35只能买了36，有点大，但是谁让我喜欢呢……哈哈                                                          ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：36","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.30","非常舒服，就是味道大了点，而且买大了……",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：38","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"04.03","挺漂亮的！号有点大",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：39","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.18","额 快递员今天才给我配送  鞋子收到鞋带就是红色的了 嗯 微褪色  鞋有点小瑕疵 一只后标有点花   虽花但正 上脚超级美 本来嫌这双鞋太花不好搭配  还蛮好搭的 有点点大了 无碍 放心买                                                          ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：38","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.13","正品，已验 美滋滋，就是味道大，也很好看。                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：44","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"03.24","挺好的，就是掉色",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：36","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"06.04","鞋子不错 就是掉色 穿鞋带我就发现掉色 穿起来可能掉色会更厉害 鞋子很满意 是意料之中的 不错 第一次在稼祥买vans 正品 以后还会再买",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：41","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"今天","挺帅的一双鞋子，穿一段时间再看",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：43","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"今天","刚上虎扑查了正品                                     ",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：40","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
"06.04","质量一般般啊",,,,"颜色分类：VN0A3DZ3T1D/红色鞋码：42","仕稼运动专营店","VANS范斯男鞋Style 36低帮运动滑板鞋红白棋盘格VN0A3DZ3T1D","https://detail.tmall.com/item.htm?id=565206262723&skuId=3576228608685&areaId=110100&user_id=263363138&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565206262723","4.8","正品(4)穿着效果不错(3)鞋子不错(3)鞋子一般(3)","543","26"
,,,,,,"Spartoo海外旗舰店","Vans 女 AUTHENTIC 女鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=565204923869&skuId=3742080639496&areaId=110100&user_id=2999119381&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","565204923869","0",,"19","2"
"03.28","比实体店便宜，平时穿37的，这款大了一点，可以买小一码，很轻，好好穿。发货超快。百搭。                                                                               ",,,"您好，真的很抱歉给您带来不好的体验，因不同的商品款型、材质等都是不一样,相同的尺码大小也会有不一样的情况存在，若商品不合适的话，未穿着使用，不会影响二销可以办理退换货的哦，我们将竭诚为您服务！祝您生活愉快！","颜色分类：白色鞋码：37","微能量运动旗舰店","范斯VANS男女鞋运动休闲板鞋2018新款Authentic Lite VN0A2Z5JOCY","https://detail.tmall.com/item.htm?id=551930933706&skuId=3612206092514&areaId=110100&user_id=2566697133&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","551930933706","4.6",,"276","16"
"02.27","ok的                                     ",,,,"颜色分类：白色鞋码：39","微能量运动旗舰店","范斯VANS男女鞋运动休闲板鞋2018新款Authentic Lite VN0A2Z5JOCY","https://detail.tmall.com/item.htm?id=551930933706&skuId=3612206092514&areaId=110100&user_id=2566697133&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","551930933706","4.6",,"276","16"
"2017.12.15","满分                                                          ",,,,"颜色分类：粉色鞋码：38.5","微能量运动旗舰店","范斯VANS男女鞋运动休闲板鞋2018新款Authentic Lite VN0A2Z5JOCY","https://detail.tmall.com/item.htm?id=551930933706&skuId=3612206092514&areaId=110100&user_id=2566697133&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","551930933706","4.6",,"276","16"
"2017.07.12","好看～很轻巧也很舒服～平常穿38码选的38正合适～",,,,"颜色分类：粉色鞋码：38","微能量运动旗舰店","范斯VANS男女鞋运动休闲板鞋2018新款Authentic Lite VN0A2Z5JOCY","https://detail.tmall.com/item.htm?id=551930933706&skuId=3612206092514&areaId=110100&user_id=2566697133&cat_id=2&is_b=1&rn=299ae7ff0e62e86170c7e5aaf0a6bb6f","551930933706","4.6",,"276","16"
